date,no2_trop,co_trop
2025-11-04,0.00012462553934143608,
2025-11-05,0.0001284745144857397,0.0408856382736411
2025-11-06,0.00013601899867345216,0.0371532586514485
2025-11-07,0.00010138780934687272,
2025-11-08,8.506696189829779e-05,0.0456157922744734
2025-11-09,8.113087227079551e-05,0.0417106939619549
2025-11-10,0.00012162472623564387,0.0467680364189102
2025-11-11,0.00013144238880397763,0.0489969576246095
2025-11-12,0.00010576507227162776,0.0469938775471857
2025-11-13,9.879789909693197e-05,0.0488659478328347
2025-11-14,0.0001475037715863382,0.0540473014116267
2025-11-15,0.00011291872215224013,0.0506309293778255
2025-11-16,0.00011260104549166904,0.0388365983962998
2025-11-17,0.0001276229055929323,0.0447659022907759
2025-11-18,0.00013886882694959216,0.0515619914744043
2025-11-19,0.00021639391355572147,0.0566021590814686
2025-11-20,0.00020802653489301624,0.0602512442609962
2025-11-21,0.0001619095230770895,0.0531325991807498
2025-11-22,0.00014092104539750272,0.0505290239579377
2025-11-23,0.0002887690106070321,0.0545580866928403
2025-11-24,0.0001994154868158322,0.0482975852070805
2025-11-25,9.45177368487053e-05,0.0450705755655607
2025-11-26,0.00014995525262412505,0.0436831878585468
2025-11-27,0.00028599794634544143,0.0409218276650252
2025-11-28,0.0001488122345869442,0.0450884887968851
2025-11-29,8.059858131142519e-05,
2025-11-30,,
2025-12-01,0.00023633522724975228,0.0416551218556041
2025-12-02,0.00022207131393230488,0.0547434128820875
2025-12-03,0.00011630692157920792,0.0402604117989525
2025-12-04,0.0002065722902415516,
2025-12-05,0.00019058435739197608,0.0426060422212442
2025-12-06,9.547796592216426e-05,0.0402664751921535
2025-12-07,0.0001172277970764676,0.0362824468957219
2025-12-08,0.00012175202139025768,0.0343500046918044
2025-12-09,0.00014469961779118662,0.0411454023761989
2025-12-10,0.0001482678026064244,0.0412057265639289
2025-12-11,0.0001717076520435448,0.0401999652385696
2025-12-12,0.0003056462137678883,
2025-12-13,0.00040405918675590096,
2025-12-14,,
2025-12-15,0.0001554602154684614,0.0398783488307263
2025-12-16,9.112062485309084e-05,
2025-12-17,0.00012041703303111269,0.0442948063157027
2025-12-18,0.0002718026854603837,0.0548224185224648
2025-12-19,0.0003437343872004536,0.0522480032159654
2025-12-20,,0.0438434030151483
2025-12-21,0.00025966744645137337,
2025-12-22,0.00028424654507803814,0.0553678905594082
2025-12-23,0.0001462599798283505,0.0452283655696113
2025-12-24,0.00012650915530758395,
2025-12-25,0.00021609979332795588,0.0464077778160554
2025-12-26,0.0002351220073768847,0.0479008826936282
2025-12-27,0.0001811953887093256,
2025-12-28,0.00018071069810403147,0.0421371795237048
2025-12-29,0.0002725167274918891,0.0447267017886175
2025-12-30,0.0003705697206209642,
