pm25,pm10,no2,so2,co,ozone,temp,humidity,wind_speed,wind_dir,date,no2_trop,co_trop
48.47916666666666,148.31770833333334,21.155729166666667,15.726099537037037,1.2046875,5.176432291666667,26.70989583333333,69.73958333333333,0.3041666666666666,127.80208333333331,2025-10-01,8.319161003506819e-05,0.0423667533436863
53.833333333333336,136.66666666666666,16.453125,62.24930555555556,1.1247916666666666,2.5941840277777777,26.71875,73.20833333333333,0.4645833333333333,152.82291666666666,2025-10-02,,0.0414930223799812
42.16666666666666,116.45833333333331,18.17864583333333,27.46875,1.23421875,1.7953125,26.775,69.98958333333333,0.3479166666666666,218.41666666666663,2025-10-03,,0.0385661014155111
90.75,212.375,21.79479166666667,17.140625,1.2364583333333334,2.412789351851852,27.29583333333333,66.54166666666667,0.3062499999999999,148.26041666666666,2025-10-04,0.0001148960031824,0.0399684759955217
76.39583333333333,275.8333333333333,23.91145833333333,27.675891666666665,1.4433333333333334,4.9484375,27.09895833333333,65.22916666666667,0.3354166666666666,119.53125,2025-10-05,8.413216493293934e-05,0.042017067843505
43.0,107.70833333333331,20.690625,63.35760869565218,1.0704166666666668,3.541145833333333,23.26770833333333,79.10416666666667,0.484375,140.42708333333334,2025-10-06,,
30.375,60.375,20.263541666666665,55.64982638888889,1.0901041666666669,9.784375,23.415625,78.72916666666667,0.6739583333333333,201.69791666666663,2025-10-07,7.250929181895956e-05,0.032640233011698
55.708333333333336,120.20833333333331,23.805208333333336,20.43177083333333,1.2319791666666666,14.826041666666669,23.266666666666666,78.02083333333333,0.325,152.125,2025-10-08,0.0001011211450459,0.0353272296488285
39.583333333333336,137.25,23.89270833333333,42.51875,1.196875,21.652083333333334,24.30625,68.41666666666667,0.3062499999999999,114.4375,2025-10-09,7.447346568019855e-05,0.0296638730207019
65.04166666666667,265.6666666666667,28.84166666666667,19.089583333333334,1.2709375,30.269791666666663,24.222916666666663,63.770833333333336,0.3020833333333333,157.44791666666666,2025-10-10,0.0001263918624658,0.0379544273018837
90.79166666666669,348.1666666666667,29.60104166666667,16.986458333333335,1.5605208333333334,22.66875,24.460416666666664,66.63541666666667,0.3125,190.85416666666663,2025-10-11,0.0001151631017535,0.0381651684604517
72.20833333333333,361.9375,28.553125,30.040625,1.284166666666667,32.025,25.316666666666663,59.4375,0.3583333333333333,155.26041666666666,2025-10-12,9.708272207689256e-05,
90.54166666666669,424.125,29.603125,30.016666666666666,1.5578125,30.72447916666667,25.33020833333333,59.114583333333336,0.3395833333333333,144.75,2025-10-13,0.000106925434318,
102.66666666666669,414.2255608974359,32.1375,23.844791666666666,1.4727083333333333,31.869791666666668,25.346875,56.82291666666666,0.3416666666666666,166.23958333333334,2025-10-14,0.0001234586527219,
142.04166666666666,440.506993006993,33.18333333333333,,1.6610416666666667,18.02083333333333,25.10729166666667,55.30729166666666,0.3052083333333333,222.33333333333331,2025-10-15,0.0001696278496936,
136.65625,456.3863636363636,34.557291666666664,31.215104166666663,2.152875,18.719791666666666,24.84583333333333,60.0,0.3114583333333333,246.11458333333331,2025-10-16,0.0001439432210465,0.0389622602459772
136.75520833333334,446.3125,33.401041666666664,41.275,2.1055625,17.330208333333335,25.21875,61.96875,0.3374999999999999,206.25,2025-10-17,0.0001032947393461,
162.25,519.9734299516908,33.463541666666664,30.71614583333333,2.160520833333333,16.798437500000002,25.678125,63.09375,0.3260416666666667,147.30208333333334,2025-10-18,0.0001445684459179,
245.66666666666663,525.0161943319838,35.55833333333333,58.24479166666666,2.1230208333333334,13.469791666666666,25.91979166666667,62.07291666666666,0.33125,164.70833333333334,2025-10-19,0.0001857835643642,0.0491120703518378
236.8761244377811,446.6643274853801,52.62083333333334,25.63177083333333,2.03125,11.771354166666669,25.68645833333333,60.53125,0.4041666666666666,233.6875,2025-10-20,0.0001466512088902,0.0442781773508589
214.73684210526315,381.8421052631579,60.6,19.640625,1.7680208333333336,20.4625,26.676041666666663,61.9375,0.38125,173.28125,2025-10-21,,0.0379922169821807
